Random waveform, random seed
Total number of intervals = 180 (17132, 37117, 89673, 34628, 59881, 89367, 22327, 33471, 82956, 15408, 41732, 31220, 63771, 10778, 29842, 88717, 21748, 89081, 60267, 26521, 42280, 29071, 45475, 48503, 16563, 73978, 88861, 77042, 93066, 69220, 12424, 55378, 30640, 97618, 85039, 58800, 67346, 60995, 97726, 7845, 42561, 91528, 46177, 59819, 5509, 9412, 54468, 42148, 81687, 59401, 12459, 73945, 90348, 71881, 87978, 46716, 94089, 59916, 12082, 86492, 65681, 99086, 64636, 10192, 65211, 82082, 51623, 95724, 78000, 27413, 10905, 80808, 9293, 52904, 72168, 63075, 7599, 90999, 87111, 15322, 16893, 10981, 25702, 49554, 6659, 61244, 98721, 97313, 87954, 37366, 81696, 28767, 69342, 71892, 73359, 26875, 90424, 30119, 88066, 9317, 77015, 99441, 48740, 13400, 7025, 37518, 76387, 99742, 58788, 58774, 17790, 70039, 9367, 60618, 41680, 99296, 79366, 92192, 94423, 71821, 30028, 75054, 26490, 82176, 9424, 69280, 72538, 18156, 57111, 87759, 76812, 18077, 55442, 63564, 51273, 14929, 66544, 62529, 36669, 57722, 91786, 17835, 66840, 99324, 65992, 14469, 21502, 42741, 79655, 16114, 32315, 37087, 61910, 81178, 50675, 40681, 34699, 5294, 6505, 42402, 77254, 30299, 61651, 15730, 37265, 9483, 19380, 96754, 6185, 69083, 82171, 23825, 35656, 35016, 21239, 92037, 62051, 89009, 81765, 43388)
Average QPS expected = 53152
Timestamp start: 1620941837463
Timestamp end: 1620943637857

#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target
read      569.5  1305.9    80.4   134.5   158.9   400.8   529.5   623.1   687.3   757.9   841.9   998.7  4278.5 19090.9 37221.9  13440.3    13400
read      597.7  1864.6    86.8   147.7   189.0   361.6   447.7   490.6   522.9   563.9   626.8   802.0  6383.3 31709.5 40439.1   7103.8     7025
read      583.9   870.6    74.4   127.2   149.1   359.9   493.9   625.3   849.3  1168.4  1393.8  1631.1  2305.9 11296.3 31702.6  37462.0    37518
read      473.7   668.3    68.9   131.4   158.7   383.1   467.3   523.0   572.1   640.4   744.9   999.0  2414.0  7540.7 30762.5  76456.9    76387
read      406.9   319.5    68.9   142.1   172.4   365.2   450.9   502.8   543.8   595.9   672.2   795.1  1098.7  3099.3 11703.0  99757.9    99742
read      433.4   650.1    74.4   124.1   145.5   353.0   445.0   500.2   545.4   605.3   688.5   889.1  1787.9  8500.8 30643.3  58791.2    58788
read      440.5   690.6    74.4   124.3   146.3   359.1   450.8   505.3   550.2   611.0   691.2   876.8  1882.6  8620.1 30393.1  58768.2    58774
read      548.5  1076.5    74.4   129.0   153.5   387.3   535.7   672.4   767.1   854.6   953.2  1130.2  2654.6 11709.2 37156.5  17769.6    17790
read      509.4   771.9    74.4   131.2   158.2   388.3   479.0   540.7   596.6   678.4   812.0  1388.9  2685.0  9519.5 31368.3  70060.4    70039
read     1011.9  2668.7    74.4   145.1   185.1   454.1   630.8   786.8   985.7  1305.4  1756.7  2657.2 11585.4 32282.6 37601.0   9368.7     9367
read      459.1   661.4    74.4   124.4   146.9   361.0   453.9   511.9   562.0   627.5   727.1  1106.7  2191.9  8026.4 30482.4  60595.3    60618
